2459012, 1229504
2858083, 2853088
880567, 878560
5967421, 5961472
4813056, 1603584
9605763, 6379560
7236, 2376
3840921, 2139840
7923571, 7913752
5503923, 3509352
5525431, 5515432
7902709, 7709920
7721352, 2573712
2042503, 2035240
5536287, 3655728
8547093, 5397840
2340853, 2335840
959607, 579960
181465, 145168
8957628, 2985768
2103819, 1398120
2410052, 1205024
5889018, 1958880
7191060, 1917600
5210206, 2605102
8757843, 5783784
517023, 317520
1460203, 1432600
7610526, 1762560
6468273, 3648672
6413400, 1463040
5126398, 2563198
8692857, 5782968
5456218, 2554816
9701325, 5173920
2947551, 1945752
4310064, 1304640
2010105, 1015200
9686403, 6438960
7486452, 2467584
3914802, 1304928
1504051, 1501504
52164, 14256
7194267, 4796172
59002, 29500
256761, 167256
4117632, 1372416
17631, 11736
5210638, 2605318
7842105, 4158720
4183290, 1093248
116503, 115360
3146083, 3140368
2149443, 1432944
4135788, 1378584
2150647, 2147560
5211864, 1485216
9408204, 2894400
5323419, 3394512
498208, 249088
5462931, 3641952
4034172, 1344720
4154490, 1054944
175821, 115872
3824712, 1274832
1970089, 1790980
4420239, 2932440
2518, 1258
7683039, 3908736
4589703, 3059748
2059912, 1029952
2059126, 1029562
6854355, 3655584
6241071, 4160712
3120006, 1036200
5248195, 4198552
9148032, 3048192
9523860, 2539680
9601344, 3144960
6811200, 1612800
211065, 112560
5389413, 3539184
1924891, 1921984
9039726, 2990736
7021362, 2310672
9537721, 9357712
2209507, 2079520
5063218, 2531608
4839210, 1290384
5358861, 3518856
4285818, 1428588
7324164, 2441376
8067357, 5378076
4910682, 1402968
9522300, 2539200
6827373, 3877632
2871044, 1247840
5834529, 3854592
5687439, 3785496
4704102, 1447200
7254693, 4653792
4109400, 1094400
4235679, 2379456
7464582, 2467584
9420732, 2974320
5834610, 1543680
5043810, 1345008
7142536, 3571264
6530218, 3265108
6808219, 6189280
2961045, 1524096
4187829, 2791884
1781697, 1187796
3385069, 3365980
2947167, 1964772
3086253, 2033856
8124006, 2461800
5016276, 1672056
608922, 202968
632516, 316256
5949483, 3958944
4157928, 1257984
8480025, 4250880
6217460, 2476160
5861032, 2815360
5513422, 2545312
8428921, 8418292
4617800, 1678400
1700691, 1097160
86965, 69568
6181500, 1516800
4695192, 1564992
2264157, 1275264
8560479, 5706984
3428283, 2283384
7060635, 3765600
1576969, 1569796
5108964, 1459680
4435621, 4416352
2891073, 1927380
504601, 501604
857628, 285768
2649211, 2641912
4781823, 3182784
504603, 305640
806511, 511680
8700989, 7909880
6201672, 2067216
9205374, 3049752
8642106, 2618640
4038235, 3230584
1256861, 1182656
7072218, 2177280
8467851, 4817568
259918, 129958
8032236, 2633280
4144680, 1064448
6026895, 2560896
6482106, 2160648
618786, 176688
8280673, 8273860
9690649, 9669940
5978041, 5910784
5786883, 3857868
5374269, 3497256
1981413, 1131984
5050429, 5045920
1780617, 1187076
442881, 288144
5260312, 2630152
6107043, 4071360
2110905, 1105920
4012686, 1266840
690816, 196608
9581409, 5901984
563814, 183456
194181, 119184
5576479, 5547976
992416, 496192
6899013, 3991680
5020412, 2510204
5637, 3756
2195708, 1097852
8461572, 2417568
4025012, 2012504
534621, 356412
5032618, 2516308
568377, 378756
2017508, 1008752
1796841, 1169784
3014685, 1586304
6980209, 6809920
4274289, 2849472
2013469, 1964320
6980160, 1689600
5504047, 5475040
4062517, 4057216
8450472, 2780544
8551602, 2850516
9072408, 2974080
5251674, 1647552
5761530, 1535760
4716432, 1347264
8352549, 5548392
5428966, 2569864
6722046, 2240676
8820657, 5880276
6239451, 4159632
119221, 112192
5678973, 3785976
3460309, 3340960
6740325, 3467520
21058, 10528
982566, 269568
529443, 352944
8142345, 4153248
8910657, 5091768
7680643, 7346680
9720367, 9677320
1802961, 1201968
6290586, 2096856
2120175, 1127520
5062138, 2531068
7128670, 2781760
4317696, 1437696
1802061, 1162080
7761429, 4776192
1962405, 1046592
5600718, 1756800
5406231, 3604152
7424892, 2474928
5458194, 1559448
920262, 262920
8960274, 2986740
7281270, 1827072
7682040, 2047680
6487110, 1481760
4084369, 3844096
1724319, 1143792
4232491, 4142392
4994305, 3995440
830722, 382720
9036072, 2937600
601983, 398160
1545109, 1515904
5390523, 3509352
6228702, 2076228
924075, 479520
7124526, 2271456
4781943, 3187944
5633307, 3533760
410490, 109440
2460531, 1640352
413172, 131472
3602529, 2053296
5219026, 2609512
6023979, 3706992
538641, 354816
5697108, 1709568
7251402, 2410752
5936409, 3905496
3010125, 1531200
5230618, 2615308
4306104, 1304640
2523769, 2375296
344169, 196344
9282330, 2393280
8049609, 4989600
5790312, 1753920
3202155, 1552320
732031, 730312
410252, 205124
7499682, 2499876
4286797, 4278976
4709823, 3072984
50824, 25408
6263197, 6192736
5657733, 3753576
628902, 209628
8022, 2280
6805413, 4508136
7042032, 2347200
4268214, 1422684
7732152, 2577312
7284159, 4789152
820644, 248640
9933012, 3310992
78210, 18720
700362, 207360
5209425, 2545920
2740162, 1272640
6013200, 1603200
9862155, 5259168
496208, 248096
284301, 183240
6450120, 1520640
2410528, 1205248
4171734, 1177344
976482, 297648
6640170, 1760640
6543, 4356
6059943, 4039956
5976144, 1947456
720783, 387072
5019226, 2509612
6384607, 6376480
747810, 170784
5903463, 3935640
8367471, 4781376
8690652, 2896560
2284657, 2245876
651798, 185976
510948, 159408
8612022, 2862120
1368403, 1363048
25196, 12596
5813316, 1835136
2104089, 1294800
3104082, 1034208
7424331, 4734312
5528637, 3685752
1921741, 1914172
1786401, 1178064
3026781, 2017836
98802, 29880
400399, 399040
2050198, 1025098
2769561, 1796256
1822101, 1211280
5632110, 1365120
4880190, 1049088
6381522, 1823256
2698461, 1692864
7340416, 3670144
600639, 369600
3940639, 3934960
8845953, 5853984
5257818, 1752588
7860582, 2576880
8124811, 8111824
8725428, 2885472
7042836, 2347608
4808110, 1810048
940212, 241920
4201308, 1400328
5254657, 5247556
4617204, 1472064
5102809, 5091280
8551269, 5689152
245012, 122504
8073439, 7339480
6644190, 1464960
6219783, 3928176
2015708, 1007852
3522291, 2325192
4341726, 1447236
7604259, 4679520
7684287, 4728768
2981997, 1987992
2868469, 2864896
5640217, 5127460
432405, 230544
725238, 235872
8283795, 3898752
4680027, 2764800
6854922, 2284956
6025371, 3651720
7712082, 2177280
7432428, 2474328
2032581, 1283520
7181820, 1801728
9610128, 2911680
401184, 114048
6928491, 4618992
8536179, 5398176
2408104, 1204048
7581420, 1572480
8652537, 5768352
192087, 109728
179631, 119736
2564001, 1520640
2932495, 2345992
6451380, 1586304
6935229, 3962952
8990701, 8971900
7624206, 2406672
8434755, 3855744
5021264, 2510624
2418057, 1572480
6838641, 4186368
2614941, 1494216
4834017, 3147480
6400393, 6390340
22471, 21472
2108584, 1054288
2903263, 2639320
6135840, 1635840
9287511, 5978112
500824, 250408
7541262, 2461752
4109850, 1095840
5641747, 5447176
29817, 19872
4101804, 1140480
2710821, 1807212
2678721, 1768272
590623, 536920
989802, 299880
462285, 246528
8205732, 2735208
1914721, 1911472
456903, 304596
5154084, 1585440
6733083, 3833760
3772116, 1231776
5032437, 3304752
4673916, 1437696
2087341, 2073184
5083416, 1563840
5861280, 1562880
840861, 480168
114109, 111904
8140230, 1804032
4927167, 2794176
5847003, 3570480
622935, 326592
4261149, 2691144
7312309, 7133920
256401, 165240
2812635, 1285632
7357291, 7351792
8287335, 3788352
957312, 317952
5999902, 2999950
483605, 385640
4690188, 1480896
7042002, 2040720
7120260, 1627200
6406821, 4216680
9612702, 2912760
6848010, 1684800
